train_no,train_name,type_code
58529,Durg Visakhapatnam Passenger,PASS-TRAINS
58530,Visakhapatnam Durg Passenger,PASS-TRAINS
58537,Rayagada Vishakhapatnam Passenger,PASS-TRAINS
58538,Visakhapatnam Rayagada Passenger,PASS-TRAINS
58607,Gomoh-Chakradharpur Passenger,PASS-TRAINS
58608,Chakradharpur Gomoh Passenger,PASS-TRAINS
58609,Tatanagar Chakradharpur Passenger,PASS-TRAINS
58652,Lohardaga Ranchi Passenger,PASS-TRAINS
58653,Ranchi - Lohardaga - Barkichampi Passenger,PASS-TRAINS
58654,Barkichampi - Lohardaga - Ranchi Passenger,PASS-TRAINS
58655,Ranchi Lohardaga Passenger,PASS-TRAINS
58656,Lohardaga Ranchi Passenger,PASS-TRAINS
58657,Ranchi Lohardaga Passenger,PASS-TRAINS
58658,Lohardaga Ranchi Passenger,PASS-TRAINS
58661,Tatanagar Hatia Passenger,PASS-TRAINS
58662,Hatia Tatanagar Passenger,PASS-TRAINS
58703,Durg Gondia Passenger,PASS-TRAINS
58704,Gondia Durg Passenger,PASS-TRAINS
58711,Telibandha Dhamtari Passenger,PASS-TRAINS
58712,Dhamtari Telibandha Passenger,PASS-TRAINS
58713,Telibandha Dhamtari Passenger,PASS-TRAINS
58714,Dhamtari Telibandha Passenger,PASS-TRAINS
58715,Telibandha Dhamtari Passenger,PASS-TRAINS
58716,Dhamtari Telibandha Passenger,PASS-TRAINS
58717,Telibandha Rajim Passenger,PASS-TRAINS
58718,RAJIM TELIBANDHA PASS,PASS-TRAINS
58719,ABHANPUR RAJIM PASS,PASS-TRAINS
58720,RAJIM ABHANPUR PASS,PASS-TRAINS
58721,ABHANPUR RAJIM PASS,PASS-TRAINS
58722,RAJIM ABHANPUR PASS,PASS-TRAINS
58802,Gondia Nagbhir Ballarshah Passenger,PASS-TRAINS
58808,Wadsa Chanda Fort Passenger,PASS-TRAINS
58809,Ramtek itwari Passenger,PASS-TRAINS
58810,Nagpur Ramtek Passenger,PASS-TRAINS
58811,Ramtek Nagpur Passenger,PASS-TRAINS
58813,Ramtek itwari Passenger,PASS-TRAINS
58814,Itwari Ramtek Passenger,PASS-TRAINS
58815,Itwari Tirodi Passenger,PASS-TRAINS
58816,Tirodi Itwari Passenger,PASS-TRAINS
58817,Tumsar Road Tirodi Passenger,PASS-TRAINS
58818,Tirodi Tumsar Road DEMU,PASS-TRAINS
58831,Nagpur Chindwara Passenger,PASS-TRAINS
58620,Barka Kana Adra Passenger,PASS-TRAINS
58621,Adra Barkakana Passenger,PASS-TRAINS
58701,Shahdol Ambikapur Passenger,PASS-TRAINS
58702,Ambikapur Shahdol Passenger,PASS-TRAINS
58804,Gondia Chanda Fort Passenger,PASS-TRAINS
58805,Chanda Fort Gondia Passenger,PASS-TRAINS
58806,Gondia Wadsa Passenger,PASS-TRAINS
58832,Chhindwara Ramakona Nagpur Passenger,PASS-TRAINS
58833,Nagpur Chindwara Passenger,PASS-TRAINS
58835,Nagpur Ramakona Chhindwara Passenger,PASS-TRAINS
58837,Nagpur Ramakona Chhindwara Passenger,PASS-TRAINS
58839,Nagpur Nainpur Jabalpur Fast Passenger,PASS-TRAINS
58841,Nagpur Ramakona Passenger,PASS-TRAINS
58843,Nagpur Nagbhir Passenger,PASS-TRAINS
58846,Nagbhir Itwari Passenger,PASS-TRAINS
58847,Nagpur Nagbhir Passenger,PASS-TRAINS
58849,Chhindwara Nainpur Passenger,PASS-TRAINS
58850,Nainpur Chhindwara Passenger,PASS-TRAINS
58851,Chhindwara Nainpur Passenger,PASS-TRAINS
58852,Nainpur Chhindwara Passenger,PASS-TRAINS
58853,Chhindwara Nainpur Passenger,PASS-TRAINS
58854,Nainpur Chhindwara Passenger,PASS-TRAINS
58855,Chhindwara Nainpur Passenger,PASS-TRAINS
58856,Nainpur Chhindwara Passenger,PASS-TRAINS
58857,Nainpur Mandla Fort Passenger,PASS-TRAINS
58858,Mandla Fort Balaghat Passenger,PASS-TRAINS
58859,Nainpur Mandla Fort Passenger,PASS-TRAINS
58860,Mandla Fort Nainpur Passenger,PASS-TRAINS
58861,Nainpur Mandla Fort Passenger,PASS-TRAINS
58862,Mandla Fort Nainpur Passenger,PASS-TRAINS
58863,Balaghat jabalpur Passenger,PASS-TRAINS
58864,Jabalpur Balaghat Passenger,PASS-TRAINS
58865,Balaghat Jabalpur Passenger,PASS-TRAINS
58866,Jabalpur Balaghat Passenger,PASS-TRAINS
58867,Balaghat jabalpur Passenger,PASS-TRAINS
58868,Jabalpur Balaghat Passenger,PASS-TRAINS
58869,Balaghat jabalpur Passenger,PASS-TRAINS
58870,Jabalpur Balaghat Passenger,PASS-TRAINS
58871,Balaghat Jabalpur Passenger,PASS-TRAINS
58873,Balaghat Nainpur Passenger,PASS-TRAINS
58874,Nainpur Balaghat Passenger,PASS-TRAINS
58876,Jabalpur Nainpur Passenger,PASS-TRAINS
59009,Virar Bharuch Shuttle,EXP-TRAINS
59010,Bharuch Virar Passenger,PASS-TRAINS
59013,Bhusaval Passenger,PASS-TRAINS
59023,Mumbai Valsad Passenger,PASS-TRAINS
59025,Surat Amrawati Fast Passenger,PASS-TRAINS
58834,Chhindwara Nagpur Passenger,PASS-TRAINS
58836,Chhindwara Nagpur Passenger,PASS-TRAINS
58840,Jabalpur Nir Nagpur Passenger,PASS-TRAINS
58842,Ramakona Nagpur Passenger,PASS-TRAINS
58844,Nagbhir Nagpur Passenger,PASS-TRAINS
58848,Nagbhir Nagpur Passenger,PASS-TRAINS
59026,Surat Fast Passenger,PASS-TRAINS
59037,Virar Surat Passenger,PASS-TRAINS
59038,Surat Virar Passenger,PASS-TRAINS
59039,Virar Valsad Shuttle,EXP-TRAINS
59040,Vapi Virar Shuttle,EXP-TRAINS
59043,Virar Dahanu Shuttle,EXP-TRAINS
59044,Dahanu Virar Shuttle,EXP-TRAINS
59045,Vapi Passenger,PASS-TRAINS
59046,Valsad-Bandra Passenger,PASS-TRAINS
59047,Virar Surat Passenger,PASS-TRAINS
59048,Surat Virar Passenger,PASS-TRAINS
59049,Valsad Viramgam Passenger,PASS-TRAINS
59051,Surat Nandurbar Passenger,PASS-TRAINS
59075,Bhusaval Passenger,PASS-TRAINS
59076-Slip,Bhusaval Surat Mumbai Passenger,PASS-TRAINS
59077,Surat-Bhusaval Passenger,PASS-TRAINS
59078,Bhusaval-Surat Passenger,PASS-TRAINS
59092,Nandurbar Surat Passenger,PASS-TRAINS
59101,Vadodara Kathana Passenger,PASS-TRAINS
59102,Kathana Vadodara Passenger,PASS-TRAINS
59103,Vadodara Kathana Passenger,PASS-TRAINS
59104,Kathana Vadodara Passenger,PASS-TRAINS
59112,Bodeli Dabhoi Passenger,PASS-TRAINS
59115,Anand Godhra Passenger,PASS-TRAINS
59116,Godhra Anand Passenger,PASS-TRAINS
59117,Pratapnagar Bodeli Passenger,PASS-TRAINS
59118,Chhota Udepur Pratapnagar Passenger,PASS-TRAINS
59119,Pratapnagar Chhota Udepur Passenger,PASS-TRAINS
59120,Chhota Udepur Pratap Nagar Passenger,PASS-TRAINS
59121,Pratapnagar Chhota Udepur Passenger,PASS-TRAINS
59122,Bodeli Pratapnagar Passenger,PASS-TRAINS
59152,Modasa Nadiad Passenger,PASS-TRAINS
59158,Anand Vadodara Passenger,PASS-TRAINS
59163,Anand Vadtal Passenger,PASS-TRAINS
59164,Vadtal Swaminarayan Anand Passenger,PASS-TRAINS
59165,Anand Godhra Passenger,PASS-TRAINS
59166,Godhra Anand Passenger,PASS-TRAINS
59205,Wansjaliya Porbandar Passenger,PASS-TRAINS
59206,Porbandar Wansjaliya Passenger,PASS-TRAINS
59207,Bhavnagar Okha Passenger,PASS-TRAINS
59208,Bhavnagar Passenger,PASS-TRAINS
59211,Rajkot Porbandar Fast Passenger,PASS-TRAINS
59031,Surat Bharuch Passenger,PASS-TRAINS
59032,Bharuch Surat Passenger,PASS-TRAINS
59161,Bharuch Vadtal Swaminarayan Passenger,PASS-TRAINS
59162,Vadtal Swaminarayan Bharuch Passenger,PASS-TRAINS
59212,Porbandar Rajkot Fast Passenger,PASS-TRAINS
59213,Bhanvad Porbandar Passenger,PASS-TRAINS
59215,Bhanvad Porbandar Passenger,PASS-TRAINS
59216,Porbandar Bhanvad Passenger,PASS-TRAINS
59225,Bhavnagar Mahuva Passenger,PASS-TRAINS
59226,Mahuva Bhavnagar Passenger,PASS-TRAINS
59227,Botad Bhavnagar Passenger,PASS-TRAINS
59228,Bhavnagar-Botad Passenger,PASS-TRAINS
59229,Botad Jn-Bhavnagar T Passenger,PASS-TRAINS
59230,Bhavnagar Botad Passenger,PASS-TRAINS
59231,Surendranagar Botad Passenger,PASS-TRAINS
59232,Botad Surendranagar Passenger,PASS-TRAINS
59233,Surendranagar Bhavnagar Passenger,PASS-TRAINS
59234,Bhavnagar Surendranagar Passenger,PASS-TRAINS
59235,Dhola Mahuva Passenger,PASS-TRAINS
59236,Mahuva Dhola Passenger,PASS-TRAINS
59243,Rajula Mahuva Passenger,PASS-TRAINS
59244,Mahuva Rajula Passenger,PASS-TRAINS
59267,Palitana Bhavnagar Passenger,PASS-TRAINS
59268,Bhavnagar Palitana Passenger,PASS-TRAINS
59269,Palitana Bhavnagar Passenger,PASS-TRAINS
59270,Bhavnagar Palitana Passenger,PASS-TRAINS
59271,Surendranagar Bhavnagar Fast Passenger,PASS-TRAINS
59272,Bhavnagar Surendranagar Passenger,PASS-TRAINS
59295,Palitana Bhavnagar Passenger,PASS-TRAINS
59296,Bhavnagar Palitana Passenger,PASS-TRAINS
59297,Porbandar Veraval Passenger,PASS-TRAINS
59298,Veraval Porbandar Passenger,PASS-TRAINS
59306,Ujjain-Indore Passenger,PASS-TRAINS
59318,Ujjain Nagda Passenger,PASS-TRAINS
59319,Ujjain Bhopal Passenger,PASS-TRAINS
59320,Bhopal Ujjain Passenger,PASS-TRAINS
59341,Nagda Bina Passenger,PASS-TRAINS
59342,Bina Nagda Passenger,PASS-TRAINS
59345,Ratlam Nagda Passenger,PASS-TRAINS
59346,Nagda Ratlam Passenger,PASS-TRAINS
59355,Ratlam Mathura Passenger,PASS-TRAINS
59356,Mathura Ratlam Passenger,PASS-TRAINS
59357,Bayana Yamunabridge Passenger,PASS-TRAINS
59358,Yamuna Bridge Bayana Passenger,PASS-TRAINS
59379,Indore Maksi Passenger,PASS-TRAINS
59385,Panchvalley Fast Passenger,PASS-TRAINS
59386,Panchvalley Passenger,PASS-TRAINS
59317,Nagda Ujjain Passenger,PASS-TRAINS
59354,Ujjain Nagda Passenger,PASS-TRAINS
59386-Slip2,Panchvalley Passenger Slip2,PASS-TRAINS
59387,Nagda Indore Bg Passenger,PASS-TRAINS
59388,Indore Bg Nagda Passenger,PASS-TRAINS
59389,Indore-Bhopal Fast Passenger,PASS-TRAINS
59390,Bhopal-Indore Fast Passenger,PASS-TRAINS
59395,Amla Chhindwara Passenger,PASS-TRAINS
59396,Chhindwara Amla Passenger,PASS-TRAINS
59421,Rajkot Veraval Passenger,PASS-TRAINS
59422,Somnath Rajkot Passenger,PASS-TRAINS
59423,Rajkot Somnath Passenger,PASS-TRAINS
59424,Veraval Rajkot Passenger,PASS-TRAINS
59439,Ahmadabad Passenger,PASS-TRAINS
59440,Ahmedabad Passenger,PASS-TRAINS
59441,Mumbai Central-Ahmedabad Passenger,PASS-TRAINS
59441-Slip,Ahmedabad Passenger Slip,PASS-TRAINS
59459,Rajkot Veraval Passenger,PASS-TRAINS
59460,Veraval Mumbai Central Passenger Express,PASS-TRAINS
59461,Borivali Dahanu Shuttle,EXP-TRAINS
59462,Dahanu Mumbai Passenger,PASS-TRAINS
59473,ADI - PTN PASSENGER,PASS-TRAINS
59474,PATAN - AHMEDABAD PASSENGER,PASS-TRAINS
59475,Mahesana Patan Passenger,PASS-TRAINS
59476,Patan Mehsana Passenger,PASS-TRAINS
59477,Mahesana Patan Passenger,PASS-TRAINS
59478,Patan Mehsana Passenger,PASS-TRAINS
59481,Haldighati Passenger,PASS-TRAINS
59482,Patan Mahesana Passenger,PASS-TRAINS
59483,AHMEDABAD PATAN PASS,PASS-TRAINS
59484,Patan Mahesana DMU,EXP-TRAINS
59503,Viramgam Okha Fast Passenger,PASS-TRAINS
59504,Okha Viramgam Fast Passenger,PASS-TRAINS
59509,Mahesana Viramgam Passenger,PASS-TRAINS
59510,Viramgam Mahesana Passenger,PASS-TRAINS
59511,Mahesana Viramgam,EXP-TRAINS
59512,Viramgam Mahesana,EXP-TRAINS
59547,Ahmedabad Okha Passenger,PASS-TRAINS
59548,Okha Ahmedabad Passenger,PASS-TRAINS
59601,Beawar Ajmer Passenger,PASS-TRAINS
59602,Ajmer Beawar Passenger,PASS-TRAINS
59603,Ajmer Udaipur Passenger,PASS-TRAINS
59604,Udaipur Ajmer Passenger,PASS-TRAINS
59605,Chittaurgarh Udaipur Passenger,PASS-TRAINS
59606,Udaipur Chittaurgarh Passenger,PASS-TRAINS
59702,Hisar-Jaipur Passenger,PASS-TRAINS
59703,Hisar Rewari Passenger,PASS-TRAINS
59704,Gondia Durg Passenger,PASS-TRAINS
51239,Amla Betul Passenger,PASS-TRAINS
59394,Habibganj Dahod Fast Pass,PASS-TRAINS
59705,Suratgarh Jaipur Passenger,PASS-TRAINS
59707,ANUPGARH - SURATGARH Passenger,PASS-TRAINS
59708,SURATGARH - ANUPGARH Passenger,PASS-TRAINS
59709,APH-SOG  PASSANGER,PASS-TRAINS
59710,Suratgarh Anupgarh Passenger,PASS-TRAINS
59711,Bhatinda Suratgarh Passenger,PASS-TRAINS
59712,Suratgarh Bhatinda Passenger,PASS-TRAINS
59713,Phulera Jaipur Passenger,PASS-TRAINS
59714,Jaipur Phulera Passenger,PASS-TRAINS
59715,Phulera Rewari Passenger,PASS-TRAINS
59716,Rewari Phulera Passenger,PASS-TRAINS
59717,Phulera Rewari Passenger,PASS-TRAINS
59718,Rewari Phulera Passenger,PASS-TRAINS
59721,Jaipur Hisar Passenger,PASS-TRAINS
59722,Hisar - Jaipur Fast Passenger,PASS-TRAINS
59723,Rewari Sadulpur Passenger,PASS-TRAINS
59724,Sadulpur Rewari Passenger,PASS-TRAINS
59725,Rewari Sadulpur Passenger,PASS-TRAINS
59726,Sadulpur Rewari Passenger,PASS-TRAINS
59801,Kota Jaipur Passenger,PASS-TRAINS
59802,Jaipur Nagda Fast Passenger,PASS-TRAINS
59805,Bayana Jaipur Fast Passenger,PASS-TRAINS
59806,Jaipur Bayana Fast Passenger,PASS-TRAINS
59811,Haldighati Passenger,PASS-TRAINS
59812,Haldighati Passenger,PASS-TRAINS
59813,Kota Agra Yamuna Bridge Passenger,PASS-TRAINS
59814,Agra Fort Bayana Passenger,PASS-TRAINS
59821,KOTA - BHIND Passenger,PASS-TRAINS
59822,BHIND - KOTA PASSENGER,PASS-TRAINS
59831,Vadodara Kota Passenger,PASS-TRAINS
59833,Kota Nimach Passenger,PASS-TRAINS
59834,Nimach Kota Passenger,PASS-TRAINS
59835,Nimach Udaipur Passenger,PASS-TRAINS
59836,Udaipur Nimach Passenger,PASS-TRAINS
61135,Badnera Amravati Passenger,PASS-TRAINS
63153,JASIDIH BAIDYANATH PASS,PASS-TRAINS
63154,BAIDYANATH JASIDIH PASS,PASS-TRAINS
63155,JASIDIH BAIDYANATH PASS,PASS-TRAINS
63156,BAIDYANATH JASIDIH PASS,PASS-TRAINS
63157,Jasidih Baidyanathdham Passenger,PASS-TRAINS
63160,BAIDYANATH JASIDIH PASS,PASS-TRAINS
63161,JASIDIH BAIDYANATH PASS,PASS-TRAINS
63162,BAIDYANATH JASIDIH PASS,PASS-TRAINS
63163,JASIDIH BAIDYANATH PASS,PASS-TRAINS
63164,BAIDYANATH JASIDIH PASS,PASS-TRAINS
63165,JASIDIH BAIDYANATH PASS,PASS-TRAINS
63167,JASIDIH BAIDYANATH PASS,PASS-TRAINS
63168,BAIDYANATH JASIDIH PASS,PASS-TRAINS
63207,Jhajha Patna Passenger MEMU,PASS-TRAINS
63208,Patna Jhajha Passenger MEMU,PASS-TRAINS
63209,Jhajha Patna MEMU,PASS-TRAINS
63210,PATNA - JHAJHA Passenger,PASS-TRAINS
63211,JASIDIH - PATNA MEMU,PASS-TRAINS
63212,Patna-Jhajha Passenger MEMU,PASS-TRAINS
63217,Mokama Danapur Passenger,PASS-TRAINS
63218,Danapur Mokameh passenger,PASS-TRAINS
63219,Danapur Ara MEMU,PASS-TRAINS
63220,Ara Danapur Passenger,PASS-TRAINS
63223,Patna Ara Passenger DEMU,PASS-TRAINS
63224,Ara Patna MEMU,PASS-TRAINS
63225,Patna Buxar Passenger MEMU,PASS-TRAINS
63226,Buxar Patna Passenger,PASS-TRAINS
63227,Patna Buxar Passenger MEMU,PASS-TRAINS
63228,Baxur Patna Passenger MEMU,PASS-TRAINS
63229,Buxar Mughal Sarai Passenger MEMU,PASS-TRAINS
63230,Mughal Sarai Buxar Passenger,PASS-TRAINS
63231,Patna Buxar Passenger DMU,PASS-TRAINS
63232,Buxar Patna Passenger,PASS-TRAINS
63243,Patna Gaya Passenger MEMU,PASS-TRAINS
63244,Gaya Patna Passenger MEMU,PASS-TRAINS
63245,Patna Gaya Passenger MEMU,PASS-TRAINS
63246,Gaya Patna Passenger MEMU,PASS-TRAINS
63247,Patna Gaya Passenger MEMU,PASS-TRAINS
63248,Gaya Patna Passenger MEMU,PASS-TRAINS
63249,Patna Gaya Passenger MEMU,PASS-TRAINS
63250,Gaya Patna Passenger MEMU,PASS-TRAINS
63251,Patna Gaya Passenger MEMU,PASS-TRAINS
63252,Gaya Patna Passenger MEMU,PASS-TRAINS
63253,Patna Gaya Passenger MEMU,PASS-TRAINS
63254,Gaya Patna Passenger MEMU,PASS-TRAINS
63255,Patna Gaya Passenger MEMU,PASS-TRAINS
63256,Gaya Patna Passenger MEMU,PASS-TRAINS
63501,HWH BWN FAST,EXP-TRAINS
63502,BWN Howrah EMU,PASS-TRAINS
63505,Barddhaman Asansol mEMU,PASS-TRAINS
63509,Barddhaman Asansol mEMU,PASS-TRAINS
63511,Barddhaman Asansol mEMU,PASS-TRAINS
63513,Barddhaman Asansol mEMU,PASS-TRAINS
63515,Barddhaman Asansol mEMU,PASS-TRAINS
63519,Barddhaman Asansol mEMU,PASS-TRAINS
63521,Barddhaman Asansol mEMU,PASS-TRAINS
63523,Barddhaman Asansol mEMU,PASS-TRAINS
63597,Ranchi Asansol MEMU,PASS-TRAINS
63598,Asansol Ranchi MEMU,PASS-TRAINS
13155,KOLKATA CHITPUR - SITAMARHI Mithilanchal Exp,EXP-TRAINS
53042,JAYNAGAR - HOWRAH Passenger,PASS-TRAINS
54159,Jhansi Banda Passenger,PASS-TRAINS
63525,Barddhaman Asansol mEMU,PASS-TRAINS
63541,ASANSOL-GOMOH PASSENGER (MEMU),PASS-TRAINS
63542,Gomoh-Asansol MEMU,PASS-TRAINS
63543,ASANSOL GOMOH PASS,PASS-TRAINS
63544,Gomoh Asansol Passenger MEMU,PASS-TRAINS
63546,Dhanbad Asansol Passenger MEMU,PASS-TRAINS
63547,Dhanbad Hazaribagh Passenger MEMU,PASS-TRAINS
63549,Hazaribagh Road-Gaya Passenger,PASS-TRAINS
63550,Koderma Dhanbad Passenger MEMU,PASS-TRAINS
63551,Asansol Dhanbad Passenger MEMU,PASS-TRAINS
63552,Dhanbad Asansol Passenger MEMU,PASS-TRAINS
63556,Asansol Purulia MEMU Passenger,PASS-TRAINS
63561,asansol jasidih mEMU,PASS-TRAINS
63562,baidyanath dham asansol passenger,PASS-TRAINS
63563,Asansol Jasidh MEMU,PASS-TRAINS
63564,jasidih Asansol mEMU,PASS-TRAINS
63567,Asansol Jhajha Passenger,PASS-TRAINS
63568,jhajha asansol memu,PASS-TRAINS
63569,Asansol jasidih mEMU,PASS-TRAINS
63570,Baidyanathdham Asansol Passenger,PASS-TRAINS
63572,Kiul Jasidih Passenger MEMU,PASS-TRAINS
63574,Kiul Jhajha Passenger,PASS-TRAINS
63591,Bokaro Steel City-Asansol Memu,PASS-TRAINS
63592,Asansol-Bokaro Steel City MEMU,PASS-TRAINS
63593,Purulia Asansol MEMU Passenger,PASS-TRAINS
63594,Asansol-Purulia MEMU,PASS-TRAINS
63595,Bokaro Steel City-Asansol MEMU,PASS-TRAINS
63596,Asansol-Bokaro Steel City MEMU,PASS-TRAINS
64001,Delhi Panipat EMU,PASS-TRAINS
64002,Panipat Delhi EMU,PASS-TRAINS
64089,Nizamuddin Parikrama,EXP-TRAINS
64090,Nizamuddin Parikrama EMU,PASS-TRAINS
64091,Nizamuddin Nizamuddin Parikrama EMU,PASS-TRAINS
64092,Nizamuddin Parikrama EMU,PASS-TRAINS
64093,Nizamuddin Shakurbasti Parikrama,EXP-TRAINS
64094,Nizamuddin Parikrama,EXP-TRAINS
64095,Shakurbasti New Delhi Parikrama,EXP-TRAINS
64096,Nizamuddin Parikrama EMU,PASS-TRAINS
64449,Ghaziabad New Delhi Ladies Special,EXP-TRAINS
64450,New Delhi Ghaziabad Ladies Special,EXP-TRAINS
64491,Palwal NDLS Ladies Special,EXP-TRAINS
12374,RAMPURHAT - SEALDAH Intercity SF Exp,SF-TRAINS
12373,SEALDAH - RAMPURHAT Intercity SF Exp,SF-TRAINS
13258,ANAND VIHAR DELHI - DANAPUR JanSadharan Exp,EXP-TRAINS
13257,DANAPUR - DELHI ANAND VIHAR Jan Sadharan Express,EXP-TRAINS
57326,GUNTUR - KACHEGUDA PASS,PASS-TRAINS
57325,KACHEGUDA - GUNTUR PASS,PASS-TRAINS
11064,SALEM - CHENNAI EGMORE Exp,EXP-TRAINS
11272,BHOPAL - ITARSI Vindhyachal Exp,EXP-TRAINS
12163,DADAR - CHENNAI EGMORE SF Exp,SF-TRAINS
12164,DADAR - CHENNAI EGMORE SF Exp,SF-TRAINS
12319,KOLKATA CHITPUR - AGRA CANTT SF Exp,SF-TRAINS
12403,Allahabad Mathura SF Express,SF-TRAINS
12407,NEW JALPAIGURI - AMRITSAR Karmabhoomi Exp,SF-TRAINS
12495,BIKANER - KOLKATA CHITPUR Pratap Exp,SF-TRAINS
12513,SECUNDERABAD - GUWAHATI Exp,SF-TRAINS
12591,GORAKHPUR - YESVANTPUR SF Exp,SF-TRAINS
12624,Tiruvananthapuram Chennai SF Mail,SF-TRAINS
12661,CHENNAI EGMORE - SENGOTTAI Pothigai SF Exp,SF-TRAINS
12709,Simhapuri SF Express,SF-TRAINS
12735,SECUNDERABAD - YESVANTPUR Garib Rath Exp,GRB-TRAINS
12736,YESVANTPUR - SECUNDERABAD Garib Rath Exp,GRB-TRAINS
12835,HATIA - YESVANTPUR SF Exp,SF-TRAINS
12836,YESVANTPUR - HATIA SF Exp,SF-TRAINS
12840,Chennai-Howrah SF Mail,SF-TRAINS
12889,TATANAGAR - YESVANTPUR SF Exp,SF-TRAINS
12890,YESVANTPUR - TATANAGAR SF Exp,SF-TRAINS
12993,GANDHIDHAM - PURI SF Exp,SF-TRAINS
12994,PURI - GANDHIDHAM SF Exp,SF-TRAINS
13158,MUZAFFARPUR - KOLKATA CHITPUR Tirhut Exp,EXP-TRAINS
13351,DHANBAD - ALAPPUZHA Exp,EXP-TRAINS
15015,GORAKHPUR - YESVANTPUR Exp,EXP-TRAINS
15024,YESVANTPUR - GORAKHPUR Exp,EXP-TRAINS
15234,DARBHANGA - KOLKATA CHITPUR Maithili Exp,EXP-TRAINS
18107,ROURKELA - KORAPUT Exp,EXP-TRAINS
18311,SAMBALPUR - VARANASI Exp,EXP-TRAINS
18616,HATIA - HOWRAH Kriya Yoga Express,EXP-TRAINS
37855,Howrah-Barddhaman Local,EXP-TRAINS
51158,Itarsi Bhusaval Passenger,PASS-TRAINS
51671,ITARSI - KATNI Fast Passenger,PASS-TRAINS
51827,Itarsi Jhansi Passenger,PASS-TRAINS
52238,AISHBAGH - PILIBHIT PASS,PASS-TRAINS
53041,HOWRAH - JAYNAGAR Passenger,PASS-TRAINS
53405,Rampurhat- Sahibganj Passenger,PASS-TRAINS
54103,Chunar Allahabad Passenger,PASS-TRAINS
54321,Balamau Sitapur Cantt Passenger,PASS-TRAINS
56100,ERODE - METUR DAM PASSENGER,PASS-TRAINS
56101,METUR DAM - ERODE PASSENGER,PASS-TRAINS
56731,MADURAI  - SENGOTTAI PASSENGER,PASS-TRAINS
56732,SENGOTTAI - MADURAI  PASSENGER,PASS-TRAINS
58161,HATIA - JHARSUGUDA Passenger (UnReserved),PASS-TRAINS
63548,Gaya Koderma Passenger MEMU,PASS-TRAINS
06012,Kollam Chennai Central (Weekly) SF Special,SF-TRAINS
11028,Chennai-Mumbai CST Mail,EXP-TRAINS
11042,ChennaiCentral-CST Mumbai Express,EXP-TRAINS
12007,CHENNAI CENT - MYSORE Shatabdi Express,SHT-TRAINS
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,SF-TRAINS
14115,Haridwar Express,EXP-TRAINS
14116,Allahabad Express,EXP-TRAINS
14125,Saryu Express,EXP-TRAINS
15619,GAYA - KAMAKHYA Weekly Exp,EXP-TRAINS
16222,Kaveri Express,EXP-TRAINS
16627,West Coast Express,EXP-TRAINS
17242,Simhadri Link Express,EXP-TRAINS
17311,CHENNAI CENT - VASCO DA GAMA Exp,EXP-TRAINS
17604,Prashanti Nilayam Express,EXP-TRAINS
19025,Surat Bhavnagar Express Slip,EXP-TRAINS
24512,Khurja Allahabad Link Express,EXP-TRAINS
38458,Panskura Howrah EMU,PASS-TRAINS
42402,Sullurpeta Chennai EMU Local,PASS-TRAINS
43001,Chennai Central Avadi EMU,PASS-TRAINS
47100,Hyderabad Lingampalli MMTS,EXP-TRAINS
47126,Lingampalli Hyderabad MMTS,EXP-TRAINS
47131,Lingampalli Hyderabad MMTS,EXP-TRAINS
47173,Lingampalli Falaknuma MMTS,EXP-TRAINS
47186,Lingampalli Falaknuma MMTS,EXP-TRAINS
51285,Bhusaval Nagpur Passenger,PASS-TRAINS
52047,Kosamba Umarpada Passenger,PASS-TRAINS
53069,Barddhaman Rampurhat Passenger,PASS-TRAINS
53349,Barwadih Dehri on Sone Passenger,PASS-TRAINS
53363,Gaya Dehri On Sone Passenger,PASS-TRAINS
53601,Gaya Dehri On Sone Passenger,PASS-TRAINS
53613,Gaya Mughal Sarai Fast Passenger,PASS-TRAINS
54101,Allahabad Kanpur Passenger,PASS-TRAINS
54336,Kanpur Balamau Passenger,PASS-TRAINS
54512,Nangal Dam Ambala Passenger,PASS-TRAINS
55617,New Bongaigaon Guwahati Passenger,PASS-TRAINS
55801,Manas Rhino Passenger,PASS-TRAINS
57223,Gudur Vijayawada Passenger,PASS-TRAINS
57277,Gudur Vijayawada Passenger,PASS-TRAINS
57411,Tirupati Gudur Passenger,PASS-TRAINS
57452,Guntakal Chikjajur Passenger,PASS-TRAINS
57631,Solapur-Raichur Passenger,PASS-TRAINS
58413,Dhenkanal Puri Passenger,PASS-TRAINS
59014,Surat Passenger,PASS-TRAINS
59076,Surat Passenger,PASS-TRAINS
59380,Maksi Indore Bg Passenger,PASS-TRAINS
59393,Dahod Habibganj Fast Pass,PASS-TRAINS
59803,Nagda Kota Passenger,PASS-TRAINS
63518,Asansol Barddhaman Passenger,PASS-TRAINS
11008,Deccan Express,EXP-TRAINS
12221,PUNE - HOWRAH AC Duronto Exp,PRM-TRAINS
12488,Seemanchal Express,SF-TRAINS
12786,Bangalore-Kacheguda SF Express,SF-TRAINS
12797,Venkatadri SF Express,SF-TRAINS
12798,Venkatadri SF Express,SF-TRAINS
15707,Amrapali Express,EXP-TRAINS
17603-Slip,Prasanthi Nilayam Express,EXP-TRAINS
17603-Slip2,Kacheguda-Vasco Prashanti Nilayam Slip,EXP-TRAINS
17639,KACHEGUDA - AKOLA Intercity Exp,EXP-TRAINS
